active,date,points_scored,plus_minus,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
TRUE,12/6/2014,19,7,GOLDEN STATE WARRIORS,AWAY,CHI,WIN,2171,5,14,1,5,8,9,1,5,7,1,0,3,2,15.1
TRUE,12/8/2014,21,22,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,1880,10,20,1,7,0,0,1,3,7,3,1,3,3,17
TRUE,12/10/2014,20,16,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2247,8,15,3,5,1,1,1,6,7,0,0,4,3,14.9
TRUE,12/13/2014,29,13,GOLDEN STATE WARRIORS,AWAY,DAL,WIN,2231,9,22,3,11,8,9,0,3,8,2,0,1,1,23.9
TRUE,12/14/2014,34,5,GOLDEN STATE WARRIORS,AWAY,NOP,WIN,2395,11,21,6,10,6,6,0,7,7,1,0,6,1,25.3
TRUE,12/16/2014,19,16,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,2337,9,25,1,10,0,0,0,7,6,4,0,3,2,11.6
TRUE,12/18/2014,34,7,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2491,14,24,5,12,1,1,4,3,9,4,1,4,0,33.5
TRUE,12/22/2014,12,15,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1578,5,12,1,5,1,1,0,2,11,3,0,1,1,15.5
TRUE,12/23/2014,22,-10,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,1798,10,14,2,5,0,0,0,2,6,3,0,7,0,17
TRUE,12/25/2014,14,-12,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,2159,5,12,1,5,3,4,2,7,7,2,0,5,3,11.4
TRUE,12/27/2014,25,18,GOLDEN STATE WARRIORS,HOME,MIN,WIN,1832,9,18,4,9,3,4,1,2,6,3,0,3,3,19.9
TRUE,12/30/2014,13,28,GOLDEN STATE WARRIORS,HOME,PHI,WIN,1603,4,7,3,6,2,2,0,3,9,3,0,3,3,15.7
TRUE,1/2/2015,32,25,GOLDEN STATE WARRIORS,HOME,TOR,WIN,2034,10,18,5,11,7,7,2,3,12,1,0,0,3,33.9
TRUE,1/5/2015,19,15,GOLDEN STATE WARRIORS,HOME,OKC,WIN,1877,7,14,1,4,4,4,0,9,6,4,0,2,2,20.1
TRUE,1/7/2015,21,12,GOLDEN STATE WARRIORS,HOME,IND,WIN,2087,8,17,4,8,1,1,0,3,15,4,0,5,5,20.7
TRUE,1/9/2015,23,10,GOLDEN STATE WARRIORS,HOME,CLE,WIN,2100,8,15,3,8,4,4,0,1,10,2,0,1,1,23.6
TRUE,1/13/2015,27,17,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,1753,10,16,4,9,3,3,0,2,11,0,0,2,2,25.3
TRUE,1/14/2015,32,11,GOLDEN STATE WARRIORS,HOME,MIA,WIN,1926,11,19,7,10,3,5,2,3,3,2,0,3,1,25.3
TRUE,1/16/2015,19,-4,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,1872,6,13,2,6,5,5,0,3,6,2,0,6,2,12.6
TRUE,1/17/2015,27,25,GOLDEN STATE WARRIORS,AWAY,HOU,WIN,1980,9,18,2,8,7,8,3,4,11,3,1,2,0,30.3
TRUE,1/19/2015,20,18,GOLDEN STATE WARRIORS,HOME,DEN,WIN,1514,7,13,2,5,4,4,1,0,8,1,2,1,2,20.6
TRUE,1/21/2015,22,23,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2019,7,12,3,5,5,6,2,1,10,1,0,6,3,18.5
TRUE,1/23/2015,10,20,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1743,3,11,2,7,2,2,1,3,11,2,0,6,0,8.8
TRUE,1/25/2015,22,6,GOLDEN STATE WARRIORS,HOME,BOS,WIN,1983,6,16,1,5,9,9,0,4,11,2,0,3,1,20.7
TRUE,1/27/2015,21,-3,GOLDEN STATE WARRIORS,HOME,CHI,LOSS,2578,9,23,2,9,1,1,0,4,9,3,0,3,3,14.8
TRUE,1/30/2015,32,-11,GOLDEN STATE WARRIORS,AWAY,UTA,LOSS,2039,10,22,5,11,7,9,1,6,6,3,0,2,1,27.1
TRUE,1/31/2015,25,23,GOLDEN STATE WARRIORS,HOME,PHO,WIN,2246,9,23,4,9,3,3,1,3,7,2,1,1,2,19.9
TRUE,2/3/2015,23,7,GOLDEN STATE WARRIORS,AWAY,SAC,WIN,1714,6,15,2,6,9,10,0,5,9,3,0,2,2,22.5
TRUE,2/4/2015,51,0,GOLDEN STATE WARRIORS,HOME,DAL,WIN,2217,16,26,10,16,9,11,0,4,4,1,0,3,3,39.2
TRUE,2/6/2015,26,-5,GOLDEN STATE WARRIORS,AWAY,ATL,LOSS,2172,8,19,4,9,6,7,0,2,9,2,2,1,3,23.6
TRUE,2/7/2015,22,19,GOLDEN STATE WARRIORS,AWAY,NYK,WIN,1879,8,18,5,9,1,3,2,4,0,2,0,3,0,13.4
TRUE,2/9/2015,20,0,GOLDEN STATE WARRIORS,AWAY,PHI,WIN,1905,7,20,3,12,3,4,0,5,6,3,0,1,2,15.3
TRUE,2/11/2015,25,0,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,2130,9,23,2,10,5,5,2,3,8,3,0,3,1,20
TRUE,2/20/2015,25,22,GOLDEN STATE WARRIORS,HOME,SAS,WIN,1913,8,17,4,8,5,5,0,4,11,4,0,2,2,26.4
TRUE,2/24/2015,32,1,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,2029,11,18,5,9,5,5,0,0,8,2,0,0,1,31
TRUE,2/26/2015,18,-10,GOLDEN STATE WARRIORS,AWAY,CLE,LOSS,2030,5,17,3,9,5,5,0,3,6,1,0,4,3,9
TRUE,2/27/2015,22,33,GOLDEN STATE WARRIORS,AWAY,TOR,WIN,1501,8,13,3,4,3,3,3,3,5,2,0,2,0,22.6
TRUE,3/1/2015,37,8,GOLDEN STATE WARRIORS,AWAY,BOS,WIN,2258,14,22,5,8,4,4,0,4,5,1,0,5,1,27.5
TRUE,3/2/2015,26,1,GOLDEN STATE WARRIORS,AWAY,BKN,LOSS,1756,8,16,6,12,4,4,0,2,7,1,0,4,4,18.9
TRUE,3/4/2015,19,6,GOLDEN STATE WARRIORS,HOME,MIL,WIN,2195,6,16,6,13,1,2,0,1,11,2,2,5,3,15
TRUE,3/6/2015,22,23,GOLDEN STATE WARRIORS,HOME,DAL,WIN,1853,6,11,5,8,5,6,0,2,7,2,1,3,2,20.7
TRUE,3/8/2015,12,15,GOLDEN STATE WARRIORS,HOME,LAC,WIN,1918,3,9,2,2,4,4,0,1,4,3,0,4,1,8.6
TRUE,3/9/2015,36,23,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,2146,14,24,7,13,1,2,3,3,5,4,0,4,3,29.7
TRUE,3/11/2015,9,8,GOLDEN STATE WARRIORS,HOME,DET,WIN,2037,4,15,1,7,0,0,1,4,11,1,0,3,1,7.3
TRUE,3/14/2015,25,30,GOLDEN STATE WARRIORS,HOME,NYK,WIN,1616,8,15,6,10,3,3,0,3,11,3,0,1,2,27.5
TRUE,3/16/2015,19,-3,GOLDEN STATE WARRIORS,HOME,LAS,WIN,1960,5,14,2,6,7,7,0,4,9,3,0,6,2,14.9
TRUE,3/18/2015,16,17,GOLDEN STATE WARRIORS,HOME,ATL,WIN,1781,4,11,2,6,6,6,1,3,12,0,0,4,1,15.5
TRUE,3/20/2015,16,11,GOLDEN STATE WARRIORS,HOME,NOP,WIN,1622,4,17,2,10,6,6,0,2,11,0,0,3,0,11
TRUE,3/21/2015,24,12,GOLDEN STATE WARRIORS,HOME,UTA,WIN,1934,8,18,3,6,5,5,1,2,3,3,0,0,0,21
TRUE,3/23/2015,24,30,GOLDEN STATE WARRIORS,HOME,WSH,WIN,1696,8,14,5,8,3,3,1,4,6,2,0,2,1,23.1
TRUE,3/24/2015,33,12,GOLDEN STATE WARRIORS,AWAY,POR,WIN,2126,13,22,5,9,2,2,0,2,10,1,0,2,2,28.6
TRUE,3/27/2015,38,26,GOLDEN STATE WARRIORS,AWAY,MEM,WIN,2054,12,22,8,12,6,6,1,2,10,3,1,4,3,34.2
TRUE,3/28/2015,25,1,GOLDEN STATE WARRIORS,AWAY,MIL,WIN,1824,8,13,6,9,3,3,0,4,6,1,0,6,4,17.9
TRUE,3/31/2015,27,-1,GOLDEN STATE WARRIORS,AWAY,LAC,WIN,2171,8,15,4,6,7,7,1,0,4,1,0,3,3,20
TRUE,4/2/2015,28,-1,GOLDEN STATE WARRIORS,HOME,PHO,WIN,2012,10,22,6,11,2,2,1,7,5,0,0,6,3,15.7
TRUE,4/4/2015,11,11,GOLDEN STATE WARRIORS,AWAY,DAL,WIN,1647,4,12,1,4,2,3,2,2,3,1,0,1,1,7.5
TRUE,4/5/2015,24,-16,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,1803,9,17,5,10,1,2,0,4,6,1,0,4,2,16.9
TRUE,4/7/2015,25,4,GOLDEN STATE WARRIORS,AWAY,NOP,LOSS,2085,9,18,5,8,2,2,1,5,9,1,0,2,3,22.3
TRUE,4/9/2015,45,21,GOLDEN STATE WARRIORS,HOME,POR,WIN,2113,17,23,8,13,3,3,1,1,10,0,0,4,2,38.9
TRUE,4/11/2015,34,17,GOLDEN STATE WARRIORS,HOME,MIN,WIN,2126,11,21,5,11,7,8,0,4,7,4,0,3,1,30
TRUE,4/13/2015,15,24,GOLDEN STATE WARRIORS,HOME,MEM,WIN,1757,6,10,3,6,0,0,0,4,8,1,0,3,2,14.4
TRUE,4/15/2015,10,14,GOLDEN STATE WARRIORS,HOME,DEN,WIN,1160,4,10,2,4,0,0,2,2,7,5,0,2,1,14.1
TRUE,10/27/2015,40,12,GOLDEN STATE WARRIORS,HOME,NOP,WIN,2137,14,26,5,12,7,7,3,3,7,2,0,2,1,34.9
TRUE,10/30/2015,25,12,GOLDEN STATE WARRIORS,AWAY,HOU,WIN,1644,9,15,4,9,3,4,0,7,6,1,0,1,4,22.4
TRUE,10/31/2015,53,16,GOLDEN STATE WARRIORS,AWAY,NOP,WIN,2138,17,27,8,14,11,11,0,4,9,4,0,2,3,49.2
TRUE,11/2/2015,30,37,GOLDEN STATE WARRIORS,HOME,MEM,WIN,1704,10,16,4,8,6,6,1,2,3,3,1,3,2,26.1
TRUE,11/4/2015,31,7,GOLDEN STATE WARRIORS,HOME,LAC,WIN,1958,8,17,7,11,8,9,0,5,4,1,0,0,3,26
TRUE,11/6/2015,34,14,GOLDEN STATE WARRIORS,HOME,DEN,WIN,2079,12,22,8,16,2,3,0,7,10,3,1,4,1,31.4
TRUE,11/7/2015,24,6,GOLDEN STATE WARRIORS,AWAY,SAC,WIN,2348,8,18,2,10,6,7,1,5,3,2,0,6,1,14.1
TRUE,11/9/2015,22,12,GOLDEN STATE WARRIORS,HOME,DET,WIN,2210,7,18,3,7,5,6,1,4,5,3,0,5,1,14.8
TRUE,11/11/2015,28,16,GOLDEN STATE WARRIORS,AWAY,MEM,WIN,2070,9,21,3,10,7,7,0,5,5,5,1,4,1,23.2
TRUE,11/12/2015,46,21,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,2262,15,25,8,13,8,8,0,5,4,2,0,3,3,36.6
TRUE,11/14/2015,34,3,GOLDEN STATE WARRIORS,HOME,BKN,WIN,2624,13,31,5,16,3,3,0,3,6,1,0,4,1,19.2
TRUE,11/17/2015,37,11,GOLDEN STATE WARRIORS,HOME,TOR,WIN,2375,13,23,5,10,6,7,0,2,9,2,0,7,1,27.2
TRUE,11/19/2015,40,12,GOLDEN STATE WARRIORS,AWAY,LAC,WIN,2206,11,22,6,14,12,12,0,11,4,3,0,7,2,30.3
TRUE,11/20/2015,27,11,GOLDEN STATE WARRIORS,HOME,CHI,WIN,2165,9,20,3,11,6,6,1,4,4,4,0,6,2,18.5
TRUE,11/22/2015,19,11,GOLDEN STATE WARRIORS,AWAY,DEN,WIN,1657,8,16,3,8,0,0,0,4,7,3,0,4,0,16.1
TRUE,11/24/2015,24,36,GOLDEN STATE WARRIORS,HOME,LAS,WIN,1810,10,21,4,12,0,0,0,4,9,2,0,0,1,22.4
TRUE,11/27/2015,41,27,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,1839,11,20,9,16,10,11,1,5,8,2,0,6,2,34
TRUE,11/28/2015,19,19,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1788,4,7,3,6,8,8,0,4,6,3,0,1,1,22.7
TRUE,11/30/2015,26,12,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,2236,9,20,4,8,4,4,2,4,5,2,0,2,2,20.9
TRUE,12/2/2015,40,19,GOLDEN STATE WARRIORS,AWAY,CHA,WIN,1849,14,18,8,11,4,4,0,3,5,0,0,5,2,31.6
TRUE,12/5/2015,44,15,GOLDEN STATE WARRIORS,AWAY,TOR,WIN,2271,14,24,9,15,7,9,1,1,7,0,0,3,4,33.3
TRUE,12/6/2015,28,10,GOLDEN STATE WARRIORS,AWAY,BKN,WIN,1934,11,17,5,9,1,4,0,5,2,1,0,4,2,18.4
TRUE,12/8/2015,29,18,GOLDEN STATE WARRIORS,AWAY,IND,WIN,2139,11,23,3,10,4,6,0,7,10,3,0,4,1,24.2
TRUE,12/11/2015,38,15,GOLDEN STATE WARRIORS,AWAY,BOS,WIN,2815,9,27,6,13,14,14,3,8,8,2,0,8,4,25.2
TRUE,12/12/2015,28,0,GOLDEN STATE WARRIORS,AWAY,MIL,LOSS,2114,10,22,2,9,6,7,2,5,5,1,0,2,2,20.8
TRUE,12/16/2015,25,37,GOLDEN STATE WARRIORS,HOME,PHO,WIN,1775,10,14,2,5,3,5,0,2,7,1,0,3,4,20.3
TRUE,12/18/2015,26,13,GOLDEN STATE WARRIORS,HOME,MIL,WIN,2360,7,14,2,6,10,11,2,8,9,2,0,6,2,23.9
TRUE,12/23/2015,16,21,GOLDEN STATE WARRIORS,HOME,UTA,WIN,2053,5,14,2,8,4,4,1,4,9,3,0,3,2,15.6
TRUE,12/25/2015,19,15,GOLDEN STATE WARRIORS,HOME,CLE,WIN,2195,6,15,1,4,6,6,1,6,7,2,0,3,3,16.1
TRUE,12/28/2015,23,24,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1822,7,16,6,13,3,4,0,14,10,2,0,2,3,24.2
TRUE,1/2/2016,5,12,GOLDEN STATE WARRIORS,HOME,DEN,WIN,863,2,6,1,5,0,0,0,1,4,2,0,2,1,4.3
TRUE,1/4/2016,30,1,GOLDEN STATE WARRIORS,HOME,CHA,WIN,1911,12,21,5,10,1,1,0,3,4,2,0,2,4,22.2
TRUE,1/5/2016,17,28,GOLDEN STATE WARRIORS,AWAY,LAS,WIN,1568,6,13,4,8,1,1,1,0,6,3,0,3,2,14.4
TRUE,1/8/2016,26,22,GOLDEN STATE WARRIORS,AWAY,POR,WIN,1730,8,18,4,11,6,6,0,3,9,1,0,1,2,23
TRUE,1/9/2016,38,16,GOLDEN STATE WARRIORS,AWAY,SAC,WIN,2274,12,21,8,14,6,7,1,5,11,1,1,4,3,34.1
TRUE,1/11/2016,31,-3,GOLDEN STATE WARRIORS,HOME,MIA,WIN,2254,11,27,4,11,5,6,0,2,6,1,0,1,2,20.1
TRUE,1/13/2016,38,-4,GOLDEN STATE WARRIORS,AWAY,DEN,LOSS,2388,13,25,5,12,7,7,2,3,9,3,1,8,1,29.6
TRUE,1/14/2016,26,14,GOLDEN STATE WARRIORS,HOME,LAS,WIN,1771,9,18,8,16,0,0,2,4,3,1,0,3,3,18.5
TRUE,1/16/2016,38,2,GOLDEN STATE WARRIORS,AWAY,DET,LOSS,2215,13,26,7,15,5,6,1,6,5,2,0,2,1,30.2
TRUE,1/18/2016,35,34,GOLDEN STATE WARRIORS,AWAY,CLE,WIN,1683,12,18,7,12,4,4,2,3,4,3,0,1,3,33.1
TRUE,1/20/2016,25,36,GOLDEN STATE WARRIORS,AWAY,CHI,WIN,2025,8,18,3,9,6,6,1,6,11,2,1,2,2,25.7
TRUE,1/22/2016,39,22,GOLDEN STATE WARRIORS,HOME,IND,WIN,2209,11,19,8,15,9,9,2,8,12,1,0,2,1,40.9
TRUE,1/25/2016,37,23,GOLDEN STATE WARRIORS,HOME,SAS,WIN,1701,12,20,6,9,7,7,1,1,3,5,0,1,0,34.9
TRUE,1/27/2016,14,26,GOLDEN STATE WARRIORS,HOME,DAL,WIN,1908,4,11,3,7,3,3,1,1,9,3,1,0,2,18.1
TRUE,1/30/2016,23,8,GOLDEN STATE WARRIORS,AWAY,PHI,WIN,2052,9,19,5,11,0,0,2,3,6,1,2,8,3,13
TRUE,1/31/2016,13,10,GOLDEN STATE WARRIORS,AWAY,NYK,WIN,1919,5,17,3,11,0,0,0,4,4,3,0,3,1,6.7
TRUE,2/3/2016,51,20,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,2141,19,28,11,15,2,3,1,6,2,3,0,7,3,37.3
TRUE,2/6/2016,26,3,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2262,10,26,1,9,5,5,1,5,10,3,0,3,2,20.2
TRUE,2/9/2016,35,3,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2261,12,24,7,16,4,4,1,4,9,1,0,1,2,30.4
TRUE,2/10/2016,26,12,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,1806,9,17,5,10,3,4,5,4,9,1,1,2,1,27.6
TRUE,2/19/2016,31,-18,GOLDEN STATE WARRIORS,AWAY,POR,LOSS,1578,12,23,7,13,0,0,2,1,5,2,0,3,4,22.3
TRUE,2/20/2016,23,4,GOLDEN STATE WARRIORS,AWAY,LAC,WIN,2130,5,15,3,8,10,12,0,3,9,3,0,3,2,20.1
TRUE,2/22/2016,36,13,GOLDEN STATE WARRIORS,AWAY,ATL,WIN,2148,14,22,5,11,3,3,1,5,8,3,0,2,2,34.2
TRUE,2/24/2016,42,7,GOLDEN STATE WARRIORS,AWAY,MIA,WIN,2135,14,29,6,12,8,8,3,4,7,1,1,7,0,30.2
TRUE,2/25/2016,51,11,GOLDEN STATE WARRIORS,AWAY,ORL,WIN,2042,20,27,10,15,1,1,0,7,8,0,1,5,1,43.1
TRUE,2/27/2016,46,6,GOLDEN STATE WARRIORS,AWAY,OKC,WIN,2261,14,24,12,16,6,8,0,3,6,2,0,3,1,37.7
TRUE,3/3/2016,33,6,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2231,12,25,5,15,4,5,1,3,4,1,1,1,2,24.2
TRUE,3/6/2016,18,-8,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,2057,6,20,1,10,5,5,1,5,4,1,0,4,2,7.6
TRUE,3/7/2016,41,21,GOLDEN STATE WARRIORS,HOME,ORL,WIN,2240,14,24,7,13,6,6,1,12,3,4,0,5,3,34
TRUE,3/9/2016,12,12,GOLDEN STATE WARRIORS,HOME,UTA,WIN,1891,4,12,3,9,1,2,0,3,10,3,0,3,2,11.9
TRUE,3/11/2016,34,14,GOLDEN STATE WARRIORS,HOME,POR,WIN,1766,13,23,7,14,1,2,0,3,4,2,0,3,2,24.6
TRUE,3/12/2016,35,19,GOLDEN STATE WARRIORS,HOME,PHO,WIN,2099,12,24,7,16,4,4,1,2,6,0,0,1,4,25.9
TRUE,3/14/2016,27,27,GOLDEN STATE WARRIORS,HOME,NOP,WIN,1878,10,16,4,9,3,4,1,4,5,2,0,1,1,25.4
TRUE,3/16/2016,34,31,GOLDEN STATE WARRIORS,HOME,NYK,WIN,1701,12,20,8,13,2,2,0,6,4,0,0,2,2,26.6
TRUE,3/18/2016,31,8,GOLDEN STATE WARRIORS,AWAY,DAL,WIN,2059,12,26,6,12,1,1,1,8,10,2,0,1,2,27.9
TRUE,3/19/2016,14,-10,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,2256,4,18,1,12,5,5,2,4,6,2,0,2,0,9.8
TRUE,3/21/2016,19,0,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,2090,6,17,2,9,5,6,3,4,11,3,1,5,4,17.2
TRUE,3/23/2016,33,4,GOLDEN STATE WARRIORS,HOME,LAC,WIN,2246,12,23,4,10,5,6,0,4,5,3,0,1,3,26.8
TRUE,3/25/2016,33,15,GOLDEN STATE WARRIORS,HOME,DAL,WIN,2111,9,18,5,12,10,11,0,8,8,4,0,3,0,32.6
TRUE,3/27/2016,20,4,GOLDEN STATE WARRIORS,HOME,PHI,WIN,1992,7,16,2,9,4,5,0,3,8,4,0,4,0,17.7
TRUE,3/29/2016,26,15,GOLDEN STATE WARRIORS,HOME,WSH,WIN,2082,9,20,6,8,2,2,0,7,7,5,0,5,3,21.4
TRUE,3/30/2016,31,6,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,2536,11,23,5,10,4,5,2,5,4,2,0,5,4,20
TRUE,4/1/2016,29,-1,GOLDEN STATE WARRIORS,HOME,BOS,LOSS,2197,9,19,8,14,3,3,0,5,6,1,0,9,2,16.2
TRUE,4/3/2016,39,16,GOLDEN STATE WARRIORS,HOME,POR,WIN,2075,13,21,9,13,4,4,2,4,7,2,1,4,2,34.9
